sample	Extraction#	Specimen	Species	Feature_name	OTU	abundance	run	barcode	database	Broad.group	Phylum	Class	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	R1	pR1	R2	pR2	R3	pR3	R4	pR4	R5	pR5	R6	pR6	R7	pR7	R8	pR8	R9	pR9	R10	pR10	R11	pR11	R12	pR12	R13	pR13	R14	pR14	R15	pR15	R16	pR16	R17	pR17	R18	pR18	R19	pR19	R20	pR20
G_sirena	G	D860-D6	Erenna sirena	146d2a6005500a5eb417eb6554d6c120	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea_Mysida_Mysidae	18	RUN0	134	GenBank	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Peracarida	Mysidacea	Mysida	Mysidae					Eukaryota	90.07	Metazoa	90.07	Ecdysozoa	90.07	Arthropoda	90.07	Crustacea	90.07	Malacostraca	90.07	Eumalacostraca	90.07	Peracarida	90.07	Mysidacea	90.07	Mysida	90.07	Mysidae	90.45	Boreomysinae	36.20	Boreomysis	36.20	Boreomysis arctica	18.14												
G_sirena	G	D860-D6	Erenna sirena	3394fdb53700da786a705d68d4a2dea6	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea_Mysida_Mysidae	12	RUN0	166	SILVA	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Peracarida	Mysidacea	Mysida	Mysidae					Eukaryota	90.82	Metazoa	90.82	Ecdysozoa	90.82	Arthropoda	90.82	Crustacea	90.82	Malacostraca	90.82	Eumalacostraca	90.82	Peracarida	90.82	Mysidacea	90.82	Mysida	90.82	Mysidae	90.82	Boreomysinae	36.47	Boreomysis	36.47	Boreomysis arctica	18.27												
G_sirena	G	D860-D6	Erenna sirena	3394fdb53700da786a705d68d4a2dea6	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea_Mysida_Mysidae_	12	RUN0	166	GenBank	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Peracarida	Mysidacea	Mysida	Mysidae					Eukaryota	90.82	Metazoa	90.82	Ecdysozoa	90.82	Arthropoda	90.82	Crustacea	90.82	Malacostraca	90.82	Eumalacostraca	90.82	Peracarida	90.82	Mysidacea	90.82	Mysida	90.82	Mysidae	90.82	Boreomysinae	36.47	Boreomysis	36.47	Boreomysis arctica	18.27												
G_sirena	G	D860-D6	Erenna sirena	f632daa2b638bc4fade47c3736a1a081	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca	4	RUN0	261	SILVA	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca									Eukaryota	90.99	Metazoa	90.99	Ecdysozoa	90.99	Arthropoda	90.99	Crustacea	90.99	Malacostraca	90.99	Eumalacostraca	90.99	Peracarida	54.74	Mysidacea	54.74	Mysida	54.74	Mysidae	54.74	Boreomysinae	36.56	Boreomysis	36.56	Boreomysis arctica	18.37												
G_sirena	G	D860-D6	Erenna sirena	f632daa2b638bc4fade47c3736a1a081	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea_Mysida_Mysidae_	4	RUN0	261	GenBank	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca									Eukaryota	90.99	Metazoa	90.99	Ecdysozoa	90.99	Arthropoda	90.99	Crustacea	90.99	Malacostraca	90.99	Eumalacostraca	90.99	Peracarida	54.74	Mysidacea	54.74	Mysida	54.74	Mysidae	54.74	Boreomysinae	36.56	Boreomysis	36.56	Boreomysis arctica	18.37												
G_sirena	G	D860-D6	Erenna sirena	53b3037b636eb3257ab11084d470c35d	Eukaryota_Metazoa_Cnidaria_Hydrozoa	40	RUN0	166	GenBank	Contamination	Cnidaria	Hydrozoa	Hydroidolina	Anthoathecata	Capitata								Eukaryota	89.02	Metazoa	89.02	Cnidaria	72.00	Hydrozoa	72.00	Hydroidolina	72.00	Anthoathecata	72.00	Capitata	72.00	Halimedusidae	18.04	Tiaricodon	18.04	Tiaricodon coeruleus	22.55																				
G_sirena	G	D860-D6	Erenna sirena	41c0dc8f1547c176d1360018ce51602f	Eukaryota_Metazoa_Cnidaria_Hydrozoa	26	RUN0	166	GenBank	Contamination	Cnidaria	Hydrozoa	Hydroidolina	Anthoathecata	Capitata								Eukaryota	89.02	Metazoa	89.02	Cnidaria	72.00	Hydrozoa	72.00	Hydroidolina	72.00	Anthoathecata	72.00	Capitata	72.00	Halimedusidae	18.04	Tiaricodon	18.04	Tiaricodon coeruleus	22.55																				
G_sirena	G	D860-D6	Erenna sirena	cdb1cff18c1c3ca264fb890f36913fc2	Eukaryota_Metazoa_Chaetognatha_Sagittoidea_Aphragmophora_Ctenodontina_Sagittidae	2	RUN0	134	SILVA	Chaetognath	Chaetognatha	Sagittoidea	Aphragmophora	Ctenodontina	Sagittidae								Eukaryota	88.02	Metazoa	88.02	Chaetognatha	88.02	Sagittoidea	88.02	Aphragmophora	70.65	Ctenodontina	70.65	Sagittidae	70.65	Decipisagitta	17.64	Decipisagitta decipiens	17.64																						
G_sirena	G	D860-D6	Erenna sirena	cdb1cff18c1c3ca264fb890f36913fc2	Eukaryota_Metazoa_Chaetognatha_Sagittoidea	2	RUN0	134	GenBank	Chaetognath	Chaetognatha	Sagittoidea	Aphragmophora	Ctenodontina	Sagittidae								Eukaryota	88.02	Metazoa	88.02	Chaetognatha	88.02	Sagittoidea	88.02	Aphragmophora	70.65	Ctenodontina	70.65	Sagittidae	70.65	Decipisagitta	17.64	Decipisagitta decipiens	17.64																						
G_sirena	G	D860-D6	Erenna sirena	404109c78aafc76063b85fcd0f94d20d	Eukaryota_Metazoa_Chordata_Tunicata_Ascidiacea_Enterogona	2	RUN0	134	SILVA	Contamination	Chordata	Tunicata	Ascidiacea	Enterogona									Eukaryota	87.92	Metazoa	87.92	Chordata	87.92	Tunicata	87.92	Ascidiacea	87.92	Enterogona	87.92	Aplousobranchia	17.72	Pycnoclavellidae	17.72	Pycnoclavella	17.72	Pycnoclavella aff. detorta TG-2008	17.72																				
G_sirena	G	D860-D6	Erenna sirena	404109c78aafc76063b85fcd0f94d20d	Eukaryota_Metazoa_Chordata_Tunicata_Ascidiacea_Enterogona	2	RUN0	134	GenBank	Contamination	Chordata	Tunicata	Ascidiacea	Enterogona									Eukaryota	87.92	Metazoa	87.92	Chordata	87.92	Tunicata	87.92	Ascidiacea	87.92	Enterogona	87.92	Aplousobranchia	17.72	Pycnoclavellidae	17.72	Pycnoclavella	17.72	Pycnoclavella aff. detorta TG-2008	17.72																				
G_sirena	G	D860-D6	Erenna sirena	409cfeee24a7e42a910d1717d3d263ce	Eukaryota_Metazoa_Chordata_Tunicata_Appendicularia_Oikopleuridae	2	RUN0	134	GenBank	Larvacean													Eukaryota	90.36	Metazoa	36.43	Chordata	18.29	Tunicata	18.29	Appendicularia	18.29	Oikopleuridae	18.29	Megalocercus	18.29	Megalocercus huxleyi	18.29																								
G_sirena	G	D860-D6	Erenna sirena	c8563618bb2ff5341a9fdedaaf01e5b9	Eukaryota_Metazoa_Cnidaria_Anthozoa_Hexacorallia	6	RUN0	179	GenBank	Contamination													Eukaryota	85.09	environmental samples	16.65	uncultured eukaryote	16.65																																		
G_sirena	G	D860-D6	Erenna sirena	b3756e02fb316a30e0cd9be2e1af173a	Eukaryota_Metazoa_Ecdysozoa_Arthropoda	8	RUN0	152	SILVA	Stomatopod	Arthropoda												Eukaryota	91.51	Metazoa	91.51	Ecdysozoa	91.51	Arthropoda	91.51	Crustacea	54.90	Malacostraca	54.90	Eumalacostraca	54.90	Hoplocarida	54.90	Stomatopoda	54.90	Pseudosquillidae	54.90	Raoulserenea	54.90	Raoulserenea ornata	18.30																
G_sirena	G	D860-D6	Erenna sirena	8f77c7fadc8d15cdd2e649a8b052b598	Eukaryota_Metazoa_Ecdysozoa_Arthropoda	2	RUN0	166	SILVA	Contamination	Arthropoda												Eukaryota	90.14	Metazoa	90.14	Ecdysozoa	90.14	Arthropoda	90.14	Hexapoda	18.02	Insecta	18.02	Pterygota	18.02	Neoptera	18.02	Plecoptera	18.02	Nemouroidea	18.02	Capniidae	18.02	Eucapnopsis	18.02	Eucapnopsis brevicauda	18.02														
G_sirena	G	D860-D6	Erenna sirena	8f77c7fadc8d15cdd2e649a8b052b598	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Chelicerata_Arachnida_Acari_Acariformes_Trombidiformes_Prostigmata_Anystina_Parasitengona	2	RUN0	166	GenBank	Contamination	Arthropoda												Eukaryota	90.14	Metazoa	90.14	Ecdysozoa	90.14	Arthropoda	90.14	Hexapoda	18.02	Insecta	18.02	Pterygota	18.02	Neoptera	18.02	Plecoptera	18.02	Nemouroidea	18.02	Capniidae	18.02	Eucapnopsis	18.02	Eucapnopsis brevicauda	18.02														
G_sirena	G	D860-D6	Erenna sirena	b3756e02fb316a30e0cd9be2e1af173a	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Hoplocarida_Stomatopoda	8	RUN0	152	GenBank	Stomatopod	Arthropoda												Eukaryota	91.51	Metazoa	91.51	Ecdysozoa	91.51	Arthropoda	91.51	Crustacea	54.90	Malacostraca	54.90	Eumalacostraca	54.90	Hoplocarida	54.90	Stomatopoda	54.90	Pseudosquillidae	54.90	Raoulserenea	54.90	Raoulserenea ornata	18.30																
G_sirena	G	D860-D6	Erenna sirena	46229705a5c54c4c4c6cbb8b06cc508f	Eukaryota_Metazoa_Lophotrochozoa_Gastrotricha_Macrodasyida_Dactylopodolidae_Dactylopodola	2	RUN0	134	GenBank	Contamination													Eukaryota	89.30	environmental samples	35.69	uncultured eukaryote	35.69																																		
G_sirena	G	D860-D6	Erenna sirena	bc29cdcadf0a731580c0d6362013d069	Eukaryota_Metazoa_Lophotrochozoa_Rotifera_Monogononta_Ploimida	2	RUN0	134	GenBank	Contamination													Eukaryota	90.73	Alveolata	36.49	Dinophyceae	36.49	environmental samples	36.49	uncultured Glenodinium	36.49																														
L_lanosa	L	D858-D6	Apolemia lanosa	aa3e1a294eea9942067ef28480dba999	Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Actinopterygii_Neopterygii_Teleostei_Neoteleostei_Acanthomorphata	2	RUN0	134	SILVA	Actinopteri	Chordata	Craniata	Vertebrata	Euteleostomi	Actinopterygii	Neopterygii	Teleostei	Neoteleostei	Acanthomorphata				Eukaryota	91.17	Metazoa	91.17	Chordata	91.17	Craniata	91.17	Vertebrata	91.17	Euteleostomi	91.17	Actinopterygii	91.17	Neopterygii	91.17	Teleostei	91.17	Neoteleostei	91.17	Acanthomorphata	91.17	Pelagiaria	18.29	Scombriformes	18.29	Scombridae	18.29	Auxis	18.29	Auxis rochei	18.29								
L_lanosa	L	D858-D6	Apolemia lanosa	aa3e1a294eea9942067ef28480dba999	Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Actinopterygii_Neopterygii_Teleostei	2	RUN0	134	GenBank	Actinopteri	Chordata	Craniata	Vertebrata	Euteleostomi	Actinopterygii	Neopterygii	Teleostei	Neoteleostei	Acanthomorphata				Eukaryota	91.17	Metazoa	91.17	Chordata	91.17	Craniata	91.17	Vertebrata	91.17	Euteleostomi	91.17	Actinopterygii	91.17	Neopterygii	91.17	Teleostei	91.17	Neoteleostei	91.17	Acanthomorphata	91.17	Pelagiaria	18.29	Scombriformes	18.29	Scombridae	18.29	Auxis	18.29	Auxis rochei	18.29								
L_lanosa	L	D858-D6	Apolemia lanosa	cb09b5c81ac7c6856f1385f80438df05	Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Actinopterygii_Neopterygii_Teleostei	10	RUN0	166	SILVA	Actinopteri	Chordata	Craniata	Vertebrata	Euteleostomi	Actinopterygii	Neopterygii	Teleostei						Eukaryota	91.39	Metazoa	91.39	Chordata	91.39	Craniata	91.39	Vertebrata	91.39	Euteleostomi	73.11	Actinopterygii	73.11	Neopterygii	73.11	Teleostei	73.11	Neoteleostei	18.27	Acanthomorphata	18.27	Ovalentaria	18.27	Mugilomorphae	18.27	Mugilidae	18.27	Liza	18.27	Liza ramado 	18.27								
L_lanosa	L	D858-D6	Apolemia lanosa	cb09b5c81ac7c6856f1385f80438df05	Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Actinopterygii_Neopterygii_Teleostei	10	RUN0	166	GenBank	Actinopteri	Chordata	Craniata	Vertebrata	Euteleostomi	Actinopterygii	Neopterygii	Teleostei						Eukaryota	91.39	Metazoa	91.39	Chordata	91.39	Craniata	91.39	Vertebrata	91.39	Euteleostomi	73.11	Actinopterygii	73.11	Neopterygii	73.11	Teleostei	73.11	Neoteleostei	18.27	Acanthomorphata	18.27	Ovalentaria	18.27	Mugilomorphae	18.27	Mugilidae	18.27	Liza	18.27	Liza ramado 	18.27								
L_lanosa	L	D858-D6	Apolemia lanosa	146d2a6005500a5eb417eb6554d6c120	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea_Mysida_Mysidae	8	RUN0	134	SILVA	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Peracarida	Mysidacea	Mysida	Mysidae					Eukaryota	90.07	Metazoa	90.07	Ecdysozoa	90.07	Arthropoda	90.07	Crustacea	90.07	Malacostraca	90.07	Eumalacostraca	90.07	Peracarida	90.07	Mysidacea	90.07	Mysida	90.07	Mysidae	90.45	Boreomysinae	36.20	Boreomysis	36.20	Boreomysis arctica	18.14												
L_lanosa	L	D858-D6	Apolemia lanosa	1b342921b6bb2a6ee97bf0dde9482dac	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea_Mysida_Mysidae	4	RUN0	134	SILVA	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Peracarida	Mysidacea	Mysida	Mysidae					Eukaryota	90.07	Metazoa	90.07	Ecdysozoa	90.07	Arthropoda	90.07	Crustacea	90.07	Malacostraca	90.07	Eumalacostraca	90.07	Peracarida	90.07	Mysidacea	90.07	Mysida	90.07	Mysidae	90.45	Boreomysinae	36.20	Boreomysis	36.20	Boreomysis arctica	18.14												
L_lanosa	L	D858-D6	Apolemia lanosa	146d2a6005500a5eb417eb6554d6c120	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea_Mysida_Mysidae	8	RUN0	134	GenBank	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Peracarida	Mysidacea	Mysida	Mysidae					Eukaryota	90.07	Metazoa	90.07	Ecdysozoa	90.07	Arthropoda	90.07	Crustacea	90.07	Malacostraca	90.07	Eumalacostraca	90.07	Peracarida	90.07	Mysidacea	90.07	Mysida	90.07	Mysidae	90.45	Boreomysinae	36.20	Boreomysis	36.20	Boreomysis arctica	18.14												
L_lanosa	L	D858-D6	Apolemia lanosa	1b342921b6bb2a6ee97bf0dde9482dac	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea_Mysida_Mysidae	4	RUN0	134	GenBank	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Peracarida	Mysidacea	Mysida	Mysidae					Eukaryota	90.07	Metazoa	90.07	Ecdysozoa	90.07	Arthropoda	90.07	Crustacea	90.07	Malacostraca	90.07	Eumalacostraca	90.07	Peracarida	90.07	Mysidacea	90.07	Mysida	90.07	Mysidae	90.45	Boreomysinae	36.20	Boreomysis	36.20	Boreomysis arctica	18.14												
L_lanosa	L	D858-D6	Apolemia lanosa	5e044d17a9eab1a8aed63e40e7dc58ae	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea_Mysida_Mysidae	16	RUN0	166	SILVA	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Peracarida	Mysidacea	Mysida	Mysidae					Eukaryota	90.82	Metazoa	90.82	Ecdysozoa	90.82	Arthropoda	90.82	Crustacea	90.82	Malacostraca	90.82	Eumalacostraca	90.82	Peracarida	90.82	Mysidacea	90.82	Mysida	90.82	Mysidae	90.82	Boreomysinae	36.47	Boreomysis	36.47	Boreomysis arctica	18.27												
L_lanosa	L	D858-D6	Apolemia lanosa	3394fdb53700da786a705d68d4a2dea6	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea_Mysida_Mysidae	16	RUN0	166	SILVA	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Peracarida	Mysidacea	Mysida	Mysidae					Eukaryota	90.82	Metazoa	90.82	Ecdysozoa	90.82	Arthropoda	90.82	Crustacea	90.82	Malacostraca	90.82	Eumalacostraca	90.82	Peracarida	90.82	Mysidacea	90.82	Mysida	90.82	Mysidae	90.82	Boreomysinae	36.47	Boreomysis	36.47	Boreomysis arctica	18.27												
L_lanosa	L	D858-D6	Apolemia lanosa	5e044d17a9eab1a8aed63e40e7dc58ae	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea_Mysida_Mysidae_	16	RUN0	166	GenBank	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Peracarida	Mysidacea	Mysida	Mysidae					Eukaryota	90.82	Metazoa	90.82	Ecdysozoa	90.82	Arthropoda	90.82	Crustacea	90.82	Malacostraca	90.82	Eumalacostraca	90.82	Peracarida	90.82	Mysidacea	90.82	Mysida	90.82	Mysidae	90.82	Boreomysinae	36.47	Boreomysis	36.47	Boreomysis arctica	18.27												
L_lanosa	L	D858-D6	Apolemia lanosa	3394fdb53700da786a705d68d4a2dea6	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea_Mysida_Mysidae_	16	RUN0	166	GenBank	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Peracarida	Mysidacea	Mysida	Mysidae					Eukaryota	90.82	Metazoa	90.82	Ecdysozoa	90.82	Arthropoda	90.82	Crustacea	90.82	Malacostraca	90.82	Eumalacostraca	90.82	Peracarida	90.82	Mysidacea	90.82	Mysida	90.82	Mysidae	90.82	Boreomysinae	36.47	Boreomysis	36.47	Boreomysis arctica	18.27												
L_lanosa	L	D858-D6	Apolemia lanosa	0f14d5efb48f61bd0b55792dd2ef3c5f	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea_Mysida_Mysidae	2	RUN0	179	SILVA	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Peracarida	Mysidacea	Mysida	Mysidae					Eukaryota	90.83	Metazoa	90.83	Ecdysozoa	90.83	Arthropoda	90.83	Crustacea	90.83	Malacostraca	90.83	Eumalacostraca	90.83	Peracarida	90.83	Mysidacea	90.83	Mysida	90.83	Mysidae	91.18	Boreomysinae	54.68	Boreomysis	54.68	Boreomysis arctica	18.32												
L_lanosa	L	D858-D6	Apolemia lanosa	0f14d5efb48f61bd0b55792dd2ef3c5f	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea_Mysida_Mysidae	2	RUN0	179	GenBank	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Peracarida	Mysidacea	Mysida	Mysidae					Eukaryota	90.83	Metazoa	90.83	Ecdysozoa	90.83	Arthropoda	90.83	Crustacea	90.83	Malacostraca	90.83	Eumalacostraca	90.83	Peracarida	90.83	Mysidacea	90.83	Mysida	90.83	Mysidae	91.18	Boreomysinae	54.68	Boreomysis	54.68	Boreomysis arctica	18.32												
L_lanosa	L	D858-D6	Apolemia lanosa	f632daa2b638bc4fade47c3736a1a081	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca	4	RUN0	261	SILVA	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca									Eukaryota	90.99	Metazoa	90.99	Ecdysozoa	90.99	Arthropoda	90.99	Crustacea	90.99	Malacostraca	90.99	Eumalacostraca	90.99	Peracarida	54.74	Mysidacea	54.74	Mysida	54.74	Mysidae	54.74	Boreomysinae	36.56	Boreomysis	36.56	Boreomysis arctica	18.37												
L_lanosa	L	D858-D6	Apolemia lanosa	f632daa2b638bc4fade47c3736a1a081	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea_Mysida_Mysidae_	4	RUN0	261	GenBank	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca									Eukaryota	90.99	Metazoa	90.99	Ecdysozoa	90.99	Arthropoda	90.99	Crustacea	90.99	Malacostraca	90.99	Eumalacostraca	90.99	Peracarida	54.74	Mysidacea	54.74	Mysida	54.74	Mysidae	54.74	Boreomysinae	36.56	Boreomysis	36.56	Boreomysis arctica	18.37												
L_lanosa	L	D858-D6	Apolemia lanosa	b0a7852172975c28095c525b25afc695	Eukaryota_Metazoa_Chordata_Tunicata_Thaliacea	2	RUN0	166	SILVA	Doliolid	Chordata	Tunicata	Thaliacea										Eukaryota	88.62	Metazoa	88.62	Chordata	88.62	Tunicata	88.62	Thaliacea	71.04	Doliolida	36.47	Doliolidae	36.47	Doliolum	36.47	Doliolum nationalis	36.47																						
L_lanosa	L	D858-D6	Apolemia lanosa	b0a7852172975c28095c525b25afc695	Eukaryota_Metazoa_Chordata_Tunicata_Thaliacea	2	RUN0	166	GenBank	Doliolid	Chordata	Tunicata	Thaliacea										Eukaryota	88.62	Metazoa	88.62	Chordata	88.62	Tunicata	88.62	Thaliacea	71.04	Doliolida	36.47	Doliolidae	36.47	Doliolum	36.47	Doliolum nationalis	36.47																						
L_lanosa	L	D858-D6	Apolemia lanosa	9385ffd5a33a1e431e3efdcb8c80a654	Eukaryota_Metazoa_Chordata_Tunicata	2	RUN0	179	SILVA	Doliolid	Chordata	Tunicata											Eukaryota	88.25	Metazoa	88.25	Chordata	88.25	Tunicata	88.25	Thaliacea	18.32	Doliolida	18.32	Doliolidae	18.32	Doliolum	18.32	Doliolum nationalis	18.32																						
L_lanosa	L	D858-D6	Apolemia lanosa	9385ffd5a33a1e431e3efdcb8c80a654	Eukaryota_Metazoa_Chordata	2	RUN0	179	GenBank	Doliolid	Chordata	Tunicata											Eukaryota	88.25	Metazoa	88.25	Chordata	88.25	Tunicata	88.25	Thaliacea	18.32	Doliolida	18.32	Doliolidae	18.32	Doliolum	18.32	Doliolum nationalis	18.32																						
L_lanosa	L	D858-D6	Apolemia lanosa	c0f7308909b35f077b0eb250b0b536d2	Eukaryota_Metazoa_Chordata_Tunicata	6	RUN0	261	SILVA	Doliolid	Chordata	Tunicata											Eukaryota	88.42	Metazoa	88.42	Chordata	88.42	Tunicata	88.42	Thaliacea	35.88	Doliolida	18.37	Doliolidae	18.37	Doliolum	18.37	Doliolum nationalis	18.37																						
L_lanosa	L	D858-D6	Apolemia lanosa	c0f7308909b35f077b0eb250b0b536d2	Eukaryota_Metazoa_Chordata_Tunicata_Thaliacea	6	RUN0	261	GenBank	Doliolid	Chordata	Tunicata											Eukaryota	88.42	Metazoa	88.42	Chordata	88.42	Tunicata	88.42	Thaliacea	35.88	Doliolida	18.37	Doliolidae	18.37	Doliolum	18.37	Doliolum nationalis	18.37																						
L_lanosa	L	D858-D6	Apolemia lanosa	017d0aa2495cd2bd94a8b49ac7755542	Eukaryota_Metazoa_Chordata_Tunicata_Appendicularia_Oikopleuridae	4	RUN0	134	GenBank	Larvacean													Eukaryota	90.36	Metazoa	36.43	Chordata	18.29	Tunicata	18.29	Appendicularia	18.29	Oikopleuridae	18.29	Megalocercus	18.29	Megalocercus huxleyi	18.29																								
L_lanosa	L	D858-D6	Apolemia lanosa	409cfeee24a7e42a910d1717d3d263ce	Eukaryota_Metazoa_Chordata_Tunicata_Appendicularia_Oikopleuridae	2	RUN0	134	GenBank	Larvacean													Eukaryota	90.36	Metazoa	36.43	Chordata	18.29	Tunicata	18.29	Appendicularia	18.29	Oikopleuridae	18.29	Megalocercus	18.29	Megalocercus huxleyi	18.29																								
L_lanosa	L	D858-D6	Apolemia lanosa	13b8d3d30ff1942f212535c03c7fdcd8	Eukaryota_Metazoa_Chordata_Tunicata_Appendicularia_Oikopleuridae	2	RUN0	166	GenBank	Larvacean													Eukaryota	90.09	Metazoa	18.20	Chordata	18.20	Tunicata	18.20	Appendicularia	18.20	Oikopleuridae	18.20	Megalocercus	18.20	Megalocercus huxleyi	18.20																								
L_lanosa	L	D858-D6	Apolemia lanosa	9777232af1ab2e3dccd0abf9512dd337	Eukaryota_Metazoa_Cnidaria	2	RUN0	134	GenBank	Contamination													Eukaryota	90.59	environmental samples	36.58	uncultured eukaryote	36.58																																		
L_lanosa	L	D858-D6	Apolemia lanosa	9c87678e8afe6f617c907635d83eb795	Eukaryota_Metazoa_Cnidaria	14	RUN0	179	SILVA	Contamination	Cnidaria												Eukaryota	90.38	Metazoa	90.38	Cnidaria	90.38	Hydrozoa	36.19	Hydroidolina	36.19	Anthoathecata	36.19	Filifera	18.14	Stylasteridae	18.14	Leptohelia	18.14	Leptohelia flexibilis	18.14																				
L_lanosa	L	D858-D6	Apolemia lanosa	ab367b7c2968b9bd30d1c8841af399fb	Eukaryota_Metazoa_Cnidaria	6	RUN0	179	SILVA	Contamination	Cnidaria												Eukaryota	90.38	Metazoa	90.38	Cnidaria	90.38	Hydrozoa	36.19	Hydroidolina	36.19	Anthoathecata	36.19	Filifera	18.14	Stylasteridae	18.14	Leptohelia	18.14	Leptohelia flexibilis	18.14																				
L_lanosa	L	D858-D6	Apolemia lanosa	9c87678e8afe6f617c907635d83eb795	Eukaryota_Metazoa_Cnidaria	14	RUN0	179	GenBank	Contamination	Cnidaria												Eukaryota	90.38	Metazoa	90.38	Cnidaria	90.38	Hydrozoa	36.19	Hydroidolina	36.19	Anthoathecata	36.19	Filifera	18.14	Stylasteridae	18.14	Leptohelia	18.14	Leptohelia flexibilis	18.14																				
L_lanosa	L	D858-D6	Apolemia lanosa	ab367b7c2968b9bd30d1c8841af399fb	Eukaryota_Metazoa_Cnidaria	6	RUN0	179	GenBank	Contamination	Cnidaria												Eukaryota	90.38	Metazoa	90.38	Cnidaria	90.38	Hydrozoa	36.19	Hydroidolina	36.19	Anthoathecata	36.19	Filifera	18.14	Stylasteridae	18.14	Leptohelia	18.14	Leptohelia flexibilis	18.14																				
L_lanosa	L	D858-D6	Apolemia lanosa	0a7b2dcf032e0ae8ade8a76f89318b8e	Eukaryota_Metazoa_Cnidaria_Anthozoa_Octocorallia	2	RUN0	134	GenBank	Contamination													Eukaryota	88.16	Alveolata	35.92	Dinophyceae	35.92	Syndiniales	35.92	environmental samples	35.92	uncultured syndiniales	17.96																												
L_lanosa	L	D858-D6	Apolemia lanosa	bec49538685eb4e5c2052f88daf58a83	Eukaryota_Metazoa_Cnidaria_Hydrozoa	72	RUN0	166	GenBank	Contamination													Eukaryota	83.00	environmental samples	83.00	uncultured eukaryote	83.00																																		
L_lanosa	L	D858-D6	Apolemia lanosa	ad46030971ee611e14c7a904b6729a6a	Eukaryota_Metazoa_Cnidaria_Hydrozoa	66	RUN0	166	GenBank	Contamination													Eukaryota	82.45	environmental samples	82.45	uncultured eukaryote	82.45																																		
